Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
18,1,0,1,2.3289104816942285,6,0,2,0,0,0,0,2.4556437547462835
16,1,1,2,11.929491550879048,0,0,1,0,0,0,0,2.7366048752761047
17,1,1,3,5.499583839472804,0,0,4,0,1,0,0,3.2620199899463747
16,1,2,3,1.5929025806953168,4,0,1,0,0,1,1,2.28387095613807
17,1,2,2,8.592054868970935,23,0,2,0,0,0,0,1.1544100089135072
15,0,2,0,11.086451961673108,8,0,2,1,1,0,0,2.7890998282690926
17,1,0,2,6.574919766992132,11,0,1,0,0,0,0,1.5386892509239083
15,0,2,2,14.40867404451556,5,0,3,1,0,0,0,3.0560700900603366
17,0,1,2,12.875412162024894,27,1,1,0,0,0,0,0.7408967018564105
18,1,0,0,6.656367221833439,12,0,4,0,0,0,0,2.499681179530751
15,0,0,1,15.097450578171212,25,1,2,1,0,0,0,0.8952499802854423
17,0,0,2,12.973900850660709,27,0,3,1,0,1,0,0.7742848136453381
18,0,0,2,12.74890757435804,7,1,3,0,1,0,0,3.01480253360998
15,0,1,1,11.06855401574136,14,0,3,0,0,0,0,1.821442173929074
18,1,2,1,0.2277933617710559,5,0,4,0,0,0,0,2.543009095435074
16,1,0,3,13.930143669537784,26,0,1,1,0,0,0,0.645454380244234
16,1,0,2,7.5208358221831295,5,0,0,0,0,0,0,2.631367841368872
15,1,3,1,18.852194203173116,3,0,0,1,0,0,0,2.7124204664131986
17,1,0,1,16.359695421544107,10,0,3,0,1,0,0,2.672755461068081
15,1,0,1,11.753889390626243,20,0,4,0,0,1,0,1.7148117851610198
18,1,1,3,5.043639636385389,29,1,2,1,0,0,0,0.2109791787447653
17,1,1,2,4.074347865553332,17,0,3,1,0,0,0,1.859071573097468
16,1,0,2,6.807696753550983,2,0,0,0,1,0,0,2.672866707350141
17,1,0,2,9.531358871600371,2,0,1,1,0,0,0,2.7192011567406125
16,0,0,1,5.921310200778942,29,0,3,1,0,0,0,0.7369928855488138
17,1,1,3,10.298589907849657,11,1,0,1,0,0,0,2.295213477500577
17,0,1,2,3.3074085102637185,26,1,2,1,1,0,0,0.84069094147179
17,0,0,1,19.55425625651,20,1,3,0,1,0,0,2.131628504443662
18,0,1,1,2.1584910992998774,29,1,3,1,1,1,1,0.9922965742511932
18,0,2,2,18.63888279308744,20,0,2,1,1,0,0,1.451872243083537
15,1,0,3,18.271560228053897,5,0,3,0,0,1,1,2.860396826235563
15,0,0,1,10.50720963638996,20,0,2,0,0,0,0,1.1825650544782942
16,1,1,3,14.498205436721689,27,1,0,0,0,0,0,0.1306542378736745
18,1,0,2,8.720965959451757,5,1,3,1,0,0,0,3.3627162150851144
16,0,0,1,12.600691550848763,7,0,1,1,0,0,1,2.251847104187132
15,1,1,0,6.811518748422374,14,0,0,0,1,0,0,1.6884763841942343
16,0,2,1,6.023180395708907,17,1,2,0,0,0,1,1.8154017176022967
15,0,2,2,11.564595723390276,19,0,3,0,0,0,0,1.4948695594196215
18,1,1,1,9.962593483679608,28,1,1,0,1,0,0,0.0
17,1,2,1,11.59072738299962,15,0,0,0,0,0,1,1.5717864335294334
18,0,0,2,5.733211625740459,5,0,1,0,0,0,1,2.2346855491679
16,1,1,2,7.339156636339905,27,0,2,1,0,0,0,0.5086565007104289
16,1,0,1,1.677959212578186,20,0,2,0,0,0,0,0.7016799102374711
18,1,0,2,1.0455274454441144,16,0,1,1,1,0,0,1.817789572439356
18,0,2,2,5.069142593460326,8,0,3,0,0,0,0,2.3375584621180696
15,0,1,2,1.4849371866109151,18,1,3,1,1,0,0,1.763324115898465
16,1,0,3,2.075494172694814,17,0,3,0,0,0,0,1.580149839040757
16,1,3,1,16.25856810787874,24,1,2,1,0,0,0,1.513660412883276
18,1,0,3,0.777473940333786,22,0,2,0,0,1,0,0.5468398683049477
17,1,0,2,13.178855878694854,4,1,2,0,0,0,0,3.112170722339197
16,1,0,2,5.45115497630801,27,0,2,0,0,0,0,0.3075940597283189
17,0,2,2,17.430913614162527,5,0,0,0,0,0,0,2.228511429722963
18,1,2,2,9.69984569154999,11,0,3,1,0,0,1,2.5064154144606747
18,0,0,1,6.111529186556515,10,0,2,0,0,0,0,1.9775380444250972
15,1,1,2,10.352778713788693,15,1,1,1,0,0,0,2.340811012860678
16,0,0,2,7.639160380905377,19,0,1,0,0,0,1,1.261128239702075
17,1,2,2,11.286021293396605,16,0,1,1,0,1,0,1.783001895562732
15,0,0,1,2.2906573665269647,19,1,4,0,0,0,0,1.501240091930044
16,1,0,3,19.939810056251023,8,0,1,0,1,0,1,2.2392539847060284
15,0,3,2,8.511117553934351,0,1,3,0,1,0,0,3.823801327886915
18,0,0,0,6.964612794147373,25,0,2,1,1,0,1,0.895261805081618
16,0,0,2,14.204196966325298,2,1,3,0,1,0,0,3.5326403833692965
15,0,1,2,7.27798812990665,20,0,2,0,0,0,0,1.022641733675116
15,0,3,2,16.66548610057515,22,1,4,0,0,0,0,1.960538709128941
17,0,0,2,9.085414487208505,8,0,1,0,1,1,0,2.7454918014149503
15,1,0,3,14.391168265308698,21,0,2,0,0,1,1,1.554112898573
16,0,0,1,2.149064328837731,18,0,1,0,0,0,0,0.7068253462731773
16,1,1,2,16.922383711102235,12,0,2,1,1,0,0,2.823600084682192
17,1,0,3,14.714359735562198,22,0,2,1,0,1,0,1.2934088269809283
16,1,1,3,4.234335569239313,13,0,3,1,0,0,0,2.126276926186896
18,1,3,2,2.905720194915733,19,0,2,0,0,0,0,1.112671201191301
16,1,0,3,6.325846974512488,18,1,0,0,0,1,0,1.2615877089185958
16,0,0,0,19.521411720638085,29,0,3,1,1,0,0,1.0784851348128086
15,0,0,3,5.136631491341173,22,1,2,0,0,0,1,0.6754583905284621
15,0,0,1,9.122544178932666,26,0,1,0,1,1,0,0.6854728696794552
16,1,2,1,0.6004045143467263,26,0,4,1,1,1,0,1.020926365102642
17,0,0,1,7.944550591324651,6,1,4,0,0,0,0,3.427620857629511
15,0,0,2,11.426400308662055,3,1,3,0,0,0,0,3.2485727923536656
17,0,1,1,19.062492250159305,11,0,3,0,0,0,0,2.278951504956563
16,0,0,1,10.334720898801288,22,0,0,0,1,0,0,0.8330790224853892
16,0,1,1,16.382146523553757,26,0,4,0,0,0,0,0.8570927943521445
18,1,0,1,10.94255285137801,13,0,2,0,1,0,0,1.744497662766337
15,0,2,2,0.815700268710362,1,0,1,0,0,1,1,2.806877505411242
16,1,3,2,6.300165503795481,0,0,3,1,0,1,0,3.490543307137981
18,1,1,1,11.510990156622064,27,0,1,0,1,0,0,0.6939648518623458
15,1,3,2,19.011879318622487,17,0,2,1,0,0,0,2.16155873707839
16,1,0,3,17.182607195024666,19,1,1,0,0,0,0,1.8933444720314547
16,1,0,2,4.567112283576953,7,1,2,1,0,1,0,2.882958070804152
15,0,1,1,4.40219660038327,2,0,2,1,1,0,1,3.270373860776488
15,0,1,2,4.023459342278015,25,0,2,1,1,1,0,1.027015599936749
15,0,0,1,18.449977926050064,5,0,0,1,1,0,1,2.48966890236666
16,1,0,1,17.053323062034412,21,1,2,0,0,0,0,1.7087987708583718
16,0,0,1,15.497668645058976,12,0,2,0,0,1,0,2.324093256836654
18,0,0,3,7.854702284484551,8,0,1,0,0,0,0,2.1974911457392072
17,1,0,1,10.087614085975336,8,0,4,0,0,0,1,2.500113299959695
15,1,2,0,9.286634895903056,19,0,2,0,0,0,0,1.0500058515104695
16,1,0,1,5.067962151187453,8,0,3,0,0,1,1,2.438440919001191
16,1,0,3,10.10056092297534,14,1,1,0,0,0,0,1.9146018444641888
15,0,1,2,0.6099309570550893,12,0,2,1,1,0,0,1.6278371303258028
17,1,1,1,2.6362074699491838,21,0,1,1,1,0,0,1.069524152365119
15,1,2,2,17.73179192337893,15,0,2,0,1,0,0,2.369652312774279
17,0,1,2,15.033595340628466,1,0,1,0,0,0,0,2.9747406949660418
16,0,0,2,8.457368181181742,25,0,2,1,0,0,0,0.3578088919508027
17,1,2,1,10.343007245677544,13,0,2,0,0,1,1,1.9225514899197131
18,0,1,3,7.399977719199549,26,0,1,0,0,0,0,0.33096690773874
16,1,0,1,14.81559734321345,5,1,3,0,0,0,1,3.219685483262613
18,1,1,2,15.683743584641592,1,1,4,0,1,0,0,3.9514599508156745
15,0,3,0,15.265703804063184,7,0,1,0,0,0,0,2.7952105534902603
15,0,0,1,14.452234496688993,3,1,3,1,0,0,0,3.5617432680571097
15,1,0,1,4.090086773855917,20,1,3,0,0,0,0,1.36108822691039
17,1,0,2,6.759399584809575,23,0,2,0,0,1,0,0.7389589820946485
16,1,0,0,9.3969086996735,13,0,3,1,0,0,1,2.3207725437642064
15,0,0,2,6.615859828553113,10,0,4,1,0,0,0,2.837891417954615
15,1,1,1,15.09880400316658,23,0,2,0,0,0,1,0.8273394905182188
16,1,0,2,6.587070484999094,27,1,3,1,0,0,1,0.8758837048232606
15,1,3,3,2.764641735706743,13,0,3,1,0,0,0,1.4679683162543722
18,1,2,2,7.980809040966081,11,0,2,1,0,1,0,2.122102757166825
16,1,1,2,19.598288655647607,15,0,2,1,0,0,0,2.4818134094533937
16,0,2,2,4.517628258671518,5,0,4,1,0,0,0,2.876083672610056
16,1,0,1,12.24317317886458,19,0,3,0,1,0,0,1.6626921985519796
18,1,0,3,8.659460996794126,0,0,1,1,0,0,0,2.9640587263043403
16,1,1,1,1.4204913529865326,11,0,1,1,0,1,0,2.03217846252961
18,1,2,2,9.75753211996119,6,1,4,0,1,0,0,3.207819245384204
16,0,2,2,14.043286572966249,7,1,0,0,0,0,0,2.553484846074773
17,0,0,1,10.264399516556376,8,1,3,1,1,0,0,3.128858646003016
15,0,3,1,17.442121274931623,1,1,1,1,1,0,0,4.0
17,1,0,2,5.778740333151653,16,1,0,0,0,0,1,1.357062701404827
15,1,2,3,1.7249834260792984,19,0,0,0,1,0,0,0.6848879979871082
18,0,3,3,18.73131223316012,12,0,2,1,0,0,0,2.2346962873244927
17,0,0,2,7.56392699056438,4,0,0,0,0,0,1,1.953200561311372
16,0,2,2,11.528111029072669,9,0,2,0,1,0,0,2.4709240029839887
15,1,0,3,15.84006252260392,11,0,3,0,1,0,0,2.512488758731327
15,1,0,0,6.486273277511612,16,1,2,0,0,1,0,2.0972515782565893
17,0,1,1,14.323290763552222,20,0,3,1,0,0,1,1.3451314633822888
18,0,1,2,2.7083769963565607,5,0,2,0,0,0,1,2.241727972459657
17,0,3,3,5.825874944110105,2,0,2,0,0,0,0,2.637348954652655
18,1,1,3,2.894212722730398,27,0,2,0,0,1,0,0.2861100389415956
18,1,0,2,16.224611168027156,14,1,2,0,1,0,0,2.0845477071034386
15,1,2,0,4.452984704535707,6,0,4,1,0,0,0,2.7778858935835875
17,0,3,2,14.348071108104206,29,0,3,0,0,0,0,0.4841831958032389
17,0,0,1,18.86596794491305,5,0,2,0,0,0,0,2.875735286006944
18,1,3,1,10.55544418137754,3,1,3,0,0,0,0,3.4713372144944583
17,0,0,2,10.800583845213756,18,0,2,0,0,0,0,1.3180744589421032
16,1,2,0,9.22067136195624,4,0,1,1,0,0,0,2.715908932047662
16,0,0,3,6.517802867872855,2,1,2,0,1,0,0,3.4745618447603603
17,0,0,2,9.513100618498342,25,0,3,1,0,0,0,0.9349429908719434
17,0,0,2,12.056150645335189,24,0,2,0,0,0,1,0.5185224297099189
18,0,1,0,19.719831443413188,8,0,3,0,1,0,0,2.726094628858152
16,1,0,1,18.755291186364484,5,1,2,1,0,0,0,3.099064650031246
16,0,0,0,17.243059165862434,12,0,2,1,0,0,0,2.0735452919667288
15,1,1,4,17.782610714097167,26,0,4,1,1,1,0,1.983133992222757
18,1,3,3,9.35698366584086,21,0,2,0,0,0,0,0.7662736791529805
15,1,0,2,13.148886543549295,27,0,3,0,0,0,0,0.6361329335031771
16,0,0,1,17.901334458724282,29,0,3,1,1,1,0,1.1480334125866043
18,1,0,3,7.859015299827061,19,0,4,0,1,1,0,1.7504046795082222
17,1,0,1,19.23524956690937,3,0,0,1,0,0,0,2.8211081074612654
18,1,2,1,8.31572124138366,1,0,1,1,0,1,1,3.240512073968693
17,0,2,2,12.021653307864312,25,0,3,1,0,0,0,0.7058616313604631
17,0,1,3,14.19609426544744,3,0,2,1,0,0,0,2.9127221778502177
18,1,0,0,19.011840261518767,7,0,2,0,0,0,0,2.894723042268489
17,0,2,1,4.8923254810453205,12,0,1,1,1,0,0,1.777279849146076
15,1,1,3,14.922619564772845,9,0,1,0,0,0,1,2.4571875145361584
16,1,2,1,10.416311722881645,17,1,2,0,0,0,0,1.9390765371477845
17,0,1,1,5.371142812412821,8,0,1,0,0,0,0,2.291686152272234
15,1,2,2,15.532136795927812,29,0,1,0,1,0,0,0.5847407288696445
17,0,1,3,11.04444560347693,0,0,0,1,0,1,1,2.905466160345195
16,0,0,2,13.219476412993515,12,0,1,1,0,0,0,1.7389421343230629
15,1,3,4,6.45802137155802,17,1,3,0,1,0,0,1.6698070522329402
16,0,1,2,9.6254790365521,14,0,3,0,0,0,0,1.6482889223547217
16,0,1,0,12.34708501976134,1,0,0,1,0,0,1,2.7103913101189026
15,1,0,4,8.09821628539688,10,0,1,1,0,0,0,1.956169125963332
15,1,1,2,3.967450796954026,28,0,2,1,1,0,0,0.6729361977994386
15,0,1,1,19.23280984630608,13,0,2,1,1,0,0,2.607172929225517
18,0,0,2,10.229350800852348,21,0,3,1,0,1,0,1.5660204997024247
15,1,0,1,14.67840740575401,14,1,3,0,0,0,0,2.197394591639808
15,0,1,0,8.220943871121163,13,1,3,1,0,0,0,2.332971816562523
15,0,2,0,7.102635280514327,15,0,2,1,0,0,0,1.773293697386631
15,0,1,2,8.1432859693425,22,0,2,1,1,0,1,1.1496496267546503
17,0,0,3,8.183932875712996,28,1,3,0,0,0,0,0.8409854510198023
18,0,1,2,10.883602318839072,14,0,0,1,1,0,0,1.5635740338353443
16,0,0,4,10.869397399627264,18,0,0,0,0,0,0,0.8707134779286393
15,0,0,1,9.943076317657432,26,1,0,0,1,1,0,0.61316598823277
17,1,0,1,2.695715698348762,8,0,2,1,1,0,0,2.5723917087049197
17,1,0,1,9.921509570010622,4,0,1,0,0,0,0,2.30759662333527
17,1,0,1,3.3820780084130297,4,0,1,0,0,1,0,2.3180465210933434
16,1,0,1,2.5227157259153032,10,0,3,1,0,0,0,2.31055728577378
15,1,0,2,18.652914346823355,27,1,4,1,1,1,1,1.5858200366928563
18,0,0,3,12.099000262954084,19,0,1,1,0,1,0,1.6306137401298542
18,0,1,4,13.189801162491683,24,1,2,0,1,1,0,1.558632200330993
17,0,0,1,8.035873406667275,23,0,1,1,0,0,0,0.6835053013860497
16,0,0,3,18.179617838297283,27,0,4,0,0,0,0,0.9709123787681464
16,1,2,1,12.75860979159331,3,0,1,1,0,0,1,3.3446266750887066
16,0,0,1,15.38339739047175,19,0,3,0,1,0,0,1.8859166518517383
18,0,1,3,7.371249380554277,17,0,1,1,0,0,0,1.4699645571762952
17,1,0,2,19.20023761638251,24,0,3,0,0,0,0,1.436375445405192
15,0,0,1,16.4092258031663,2,1,1,1,1,0,0,3.399542858486649
18,0,1,2,17.078969260290872,3,1,1,0,1,0,0,3.5635357914562173
17,1,1,1,3.443885348515085,13,0,1,1,1,1,0,2.0744387503601613
17,0,2,2,5.41926415742439,6,0,1,0,0,0,0,2.5040052870066454
15,0,1,2,5.712531993671542,25,1,3,1,0,0,0,0.9669488067667787
15,0,3,4,5.418184464937424,7,0,3,0,0,0,0,2.6910442047353333
15,0,0,0,17.10816324208576,23,0,2,0,1,0,0,0.8647850838512876
16,0,0,1,0.6376959041718422,15,1,4,1,0,0,0,1.993952452575168
15,1,0,2,1.521999779615486,19,0,2,1,0,0,0,1.2001797196357924
17,1,0,2,5.478297412598074,14,0,4,0,1,0,0,2.195712898261988
15,1,1,1,3.997459492988873,6,0,1,0,0,1,0,1.9012665239921251
17,1,1,2,4.637192277656967,25,0,4,1,0,1,0,0.8399765237396326
18,1,0,3,15.958863785066,16,0,0,1,0,0,1,1.3620437691526197
16,1,3,3,11.26253187784094,21,0,2,0,0,0,0,0.8507438645015205
18,0,2,3,0.1154132258593598,21,1,2,1,0,0,0,1.0033653059742336
18,1,0,3,8.586455314083905,21,0,2,1,1,0,0,1.3905396980299167
17,1,0,2,8.157698537007178,11,0,2,0,1,0,1,2.4399813258092324
18,0,0,3,2.2789053888908706,17,0,2,0,0,1,0,1.2433117162791911
17,0,0,1,13.522835772029143,23,1,4,1,0,0,0,1.9648466563741724
15,1,0,1,14.04194376758982,13,1,4,1,0,0,0,2.6882293307172063
15,0,1,1,14.417864381041952,14,1,4,1,1,0,0,2.7397016672595758
17,1,0,2,14.56941891117184,14,0,4,0,0,1,0,2.496121936033516
15,0,0,1,0.001056538645936,4,1,3,0,1,0,0,2.968807133269986
16,1,3,4,19.078416076934445,15,0,4,0,1,0,0,2.215944169222752
18,0,1,1,16.28417534109326,4,0,3,1,0,0,0,3.5037432645192648
16,0,3,0,18.079633931785708,1,0,2,0,0,1,0,3.3847294719580105
18,1,0,2,0.3128659061486827,19,0,3,0,0,0,0,1.417604009607429
15,1,0,0,18.677175915714788,27,1,4,0,0,0,0,1.139337063496313
16,1,1,1,16.195770573762093,24,0,3,0,0,0,0,0.7695898642280781
15,1,0,1,16.74438285917397,8,0,2,0,0,0,0,2.34844345354412
18,1,0,2,1.8657476944393705,21,0,0,0,0,0,1,0.3218314296846537
17,0,1,2,14.775560578371952,26,0,3,1,0,1,0,1.1241371864897378
17,1,1,2,19.19833379284182,8,0,4,0,0,0,0,2.7170969538329475
16,1,0,2,13.570946828363212,3,0,2,0,0,0,0,2.6565407804958623
15,0,0,2,11.411228092492127,14,0,1,0,0,0,0,1.5277480662258427
15,0,0,1,18.91259355497994,10,0,2,0,1,1,0,2.735672949043832
16,1,0,1,8.85874243468872,0,1,2,0,1,1,0,3.748102280530043
17,0,0,2,11.985871326209574,17,1,2,0,0,0,0,1.7062124885863237
18,0,0,0,9.526765869887324,28,1,3,0,0,0,0,0.9590415228646012
16,1,0,0,18.656924427205983,0,1,4,1,0,0,1,4.0
18,0,3,2,1.5216945353101452,7,0,3,0,0,0,0,1.8589248556209292
17,0,1,2,10.022394016506963,24,1,2,0,0,0,0,1.0007755569217258
15,1,2,1,13.739048827708766,15,0,4,1,1,0,0,2.413651872584266
17,1,0,1,15.83813076844474,25,1,2,0,0,0,0,1.1721916329362534
16,0,0,3,11.660372948882728,27,0,1,1,0,0,0,0.2759351000710758
15,0,0,3,18.17835488242908,21,1,2,0,1,0,0,1.907640379807341
16,1,0,2,18.839828937677435,17,0,3,0,0,1,0,2.018579782190191
16,0,0,2,1.2863844638716704,21,0,3,0,0,0,0,0.9157121795938512
17,0,2,2,8.047410790827488,8,0,4,1,1,0,0,3.12911663958354
16,0,1,4,0.4691804344230887,11,0,2,0,0,0,0,1.945989188418632
17,1,1,4,6.588333147488859,18,1,1,0,0,0,0,1.510058697488437
15,0,0,1,10.737364359412044,24,0,0,0,1,0,0,0.1530318116508149
17,0,3,3,18.215898610198977,17,0,3,0,1,0,0,1.7119846768416216
15,1,0,1,16.931086449308058,26,1,3,1,1,0,0,1.419977098603833
17,0,0,1,2.5499945334397145,4,0,2,0,1,0,0,2.438731252650425
18,0,0,2,1.860607494817914,26,0,2,1,0,0,0,0.3167559737315224
18,1,2,2,11.78534677513334,1,0,4,0,1,0,0,3.5433159148930136
16,1,3,3,10.642359449175654,6,0,4,1,1,0,0,3.1252696624964185
17,1,0,0,5.327552828600477,26,1,1,0,1,0,0,0.6550115881417289
17,1,2,2,17.989061691076703,9,1,3,1,1,0,0,3.5116138627312408
15,0,2,3,18.54732818923107,14,1,3,0,0,1,0,2.8625628192347974
16,0,0,3,8.052228766803253,24,0,1,1,1,1,0,1.1162284613450342
17,1,0,1,17.806051142270405,6,0,2,1,0,0,0,3.2011819553323124
16,1,0,1,7.678977885259453,27,0,1,0,0,0,0,0.1005921480894177
18,0,3,2,14.736336636594004,4,1,1,1,0,0,0,3.017133682391308
17,1,0,1,9.518844350954485,14,0,3,1,1,0,0,2.220548508939325
17,0,2,4,2.45166313014366,19,0,2,1,0,0,1,1.1110684623439582
16,1,0,3,18.55868402474043,27,0,2,0,1,0,0,0.9918923912020086
17,0,2,1,9.081931867550733,19,0,2,0,0,0,0,1.175347658120809
16,1,0,1,14.689740806448071,14,1,0,1,0,0,0,2.2925396421337085
17,1,1,0,7.343476288625843,9,0,3,0,0,0,1,2.2942213571902887
15,0,2,3,0.3776175715246932,23,0,2,0,0,0,1,0.3699206268971446
16,1,2,1,2.010607173836718,25,0,2,1,1,0,0,0.6657412071192984
17,0,2,2,9.924389589798489,28,1,4,0,0,0,0,0.7289188138326557
18,0,0,2,13.799287142527248,25,0,2,0,0,1,0,1.010198033751084
17,0,1,2,6.694706531585581,13,0,3,0,0,0,0,1.8298105464885008
18,0,0,0,13.909769183553006,25,0,2,1,0,0,0,0.940947219838506
18,0,0,1,13.97271178863912,25,0,3,1,0,0,0,1.1528666911541523
15,1,1,3,14.078718146556618,9,1,3,1,0,0,0,3.030196982539537
16,1,0,3,9.850437080410169,16,0,1,1,0,0,0,1.7570919535414902
17,0,1,2,18.29772300243008,20,1,3,0,0,1,0,1.966123442653016
15,1,3,0,9.783930359612311,13,0,0,0,0,0,1,1.301643735879369
17,0,0,1,9.005303869932764,1,1,4,0,1,1,0,3.772896608478868
18,1,1,2,3.98761638021254,15,1,2,0,1,1,0,1.922165909079572
16,1,0,1,6.15310174712673,12,0,3,0,0,0,0,1.789036775909554
17,1,0,3,0.8466898503660669,26,0,2,1,0,0,1,0.6329881184701
17,1,0,2,12.670705872323405,8,0,3,1,0,1,0,2.8504352924310816
18,0,3,0,4.970714878541857,6,0,4,0,0,0,0,2.684821286526617
17,0,2,3,6.083105089709302,15,0,3,1,0,0,0,1.899340250146643
17,1,3,4,15.416290433286424,9,0,1,1,0,0,0,2.454306701864281
18,1,3,0,6.544423663229077,23,1,2,1,0,0,0,1.2083322825671698
15,0,0,2,4.843917840262844,21,0,2,0,1,0,0,1.5269160461968396
18,1,0,1,3.381154982674115,8,1,2,0,1,0,0,2.6867167544354524
15,0,1,1,15.497168043639116,21,0,2,0,0,1,0,1.1307853592581485
16,0,0,1,2.5941251598005377,22,0,2,0,0,0,0,0.7411030550092116
15,0,0,2,9.07507520500707,6,1,2,0,0,1,0,2.8934002946535644
15,1,0,4,10.138602321543887,15,0,1,1,0,0,0,1.3763806884640657
16,0,1,2,13.747798253714292,8,0,2,0,0,0,0,1.935602560783459
15,1,1,0,12.665669646659907,26,1,1,0,1,1,0,1.0583113523259429
18,0,0,2,16.214413458903497,23,1,1,0,1,0,0,1.230428755834961
15,1,0,1,0.895028678524763,28,0,3,1,0,0,0,0.1470688699977313
16,1,1,3,5.928814495587944,16,0,0,0,1,0,1,1.1696905137872946
18,1,1,2,5.6026823755075945,19,0,2,0,0,0,0,1.016215042238629
16,0,0,1,2.9203381118421645,6,0,2,1,0,1,0,2.5210277348652257
16,0,2,1,5.783565077128863,10,0,2,0,0,0,0,2.027841922241568
17,1,0,2,6.195306282858068,7,0,3,1,0,0,0,2.670947554324345
17,1,0,1,10.437689238549568,6,0,2,0,1,0,0,2.8728793655039597
16,1,2,2,13.27408957852512,27,1,1,0,1,0,0,1.0296486453677298
16,0,1,1,7.622010272236281,18,1,3,0,0,0,0,1.757497312769606
16,0,0,1,14.389404626267623,19,0,4,1,1,0,0,1.895283343248585
17,0,1,2,6.7233067715916,11,0,0,1,1,0,1,2.035367286041147
17,0,1,3,5.805673546295207,6,0,2,0,0,0,0,2.053147894166025
15,1,2,3,10.823761117140489,7,0,2,0,0,0,0,2.329719254270638
15,1,2,1,0.4743272061158121,6,0,1,0,1,0,0,1.7562115530004156
16,0,1,1,1.5957824726800074,5,0,2,1,1,1,0,2.827342954327372
18,0,0,1,8.359390871730541,24,0,3,0,0,0,0,0.6937125121602848
18,1,0,2,18.85825422783513,8,1,1,0,0,1,0,2.953961921722677
17,0,0,2,14.430235596868473,26,1,4,0,0,0,0,0.9894684413187074
17,0,0,3,1.762531390011155,12,1,2,0,1,0,0,2.1370681063433614
17,0,1,3,16.926360255617475,6,0,2,1,1,0,0,3.03210533252155
16,0,1,1,14.64601541216362,7,0,3,1,0,0,0,2.804363175110951
18,0,0,2,12.218930514053064,21,0,0,0,0,0,0,0.6128025023431376
15,0,0,3,16.405859212183547,16,1,2,0,1,0,0,2.202232939648992
16,1,0,3,8.082196954859143,16,0,2,0,0,0,0,1.4102620381944773
15,0,0,0,4.430021017077054,15,0,2,0,1,0,0,1.4414095429135232
15,0,2,1,10.240467782175187,21,0,2,1,0,0,1,1.2335870210314048
16,1,0,2,10.976835111869477,1,0,0,0,0,0,0,2.7905751470187807
15,1,1,1,10.766527440198242,29,0,1,0,0,0,0,0.3785436345391653
18,1,3,1,11.301475829602106,7,0,1,0,0,0,1,2.1728123218250155
15,0,0,0,18.97409836478361,16,0,4,1,1,0,0,2.3916876827143443
18,1,0,2,18.04491246192463,12,0,0,0,1,0,0,1.7831074672235316
18,0,0,1,17.514340731178788,17,0,1,1,1,0,0,1.7859269858399722
18,0,1,0,16.028336218172544,23,0,4,1,0,0,0,1.2687721230682183
17,0,1,1,18.868562145305702,27,1,3,1,0,0,0,1.4868656515688805
15,1,0,3,1.969892833588065,21,0,2,1,0,0,0,1.0619359966520148
16,1,1,3,5.30246522891479,27,0,0,0,1,0,0,0.0
16,1,2,2,9.901118913091697,9,0,3,0,0,0,0,2.1516179803357813
15,1,0,2,16.930689862468103,1,1,1,1,1,0,0,3.5974890937641693
17,1,0,4,10.10331423045465,1,0,3,1,1,0,0,3.812757187598897
17,0,2,1,14.960694786831771,26,0,4,1,0,1,1,1.1767815056705988
18,0,1,1,2.7791981049783243,13,0,2,1,1,0,1,1.948327515860377
15,0,2,1,5.048276259531203,15,0,1,0,1,0,0,1.8080971980423568
15,0,1,1,14.635521900753448,6,0,3,0,1,1,0,3.222140089605496
16,1,2,1,3.294680177754481,20,0,2,1,0,0,0,0.8092601434109807
15,1,0,3,7.027118693098535,20,1,2,1,1,0,0,1.2945928801079334
17,0,2,2,5.2973251562714285,23,1,2,0,0,1,0,1.0777476837996005
15,1,3,2,6.997233884449569,11,1,3,0,0,1,0,2.920181898407056
16,1,1,3,14.166480981559406,27,0,2,0,0,0,0,0.7961429158962126
18,0,0,0,7.35694362285602,22,1,4,0,0,0,0,1.446052351501112
16,0,0,1,11.105266452158803,27,0,3,0,1,0,0,0.9401842567137784
16,1,0,2,1.998637541088193,13,0,1,1,0,0,0,1.7820606670994417
18,1,0,2,16.100353864692558,24,1,3,0,0,1,0,1.1058998695955586
16,0,0,0,7.397772512962497,3,0,1,1,0,0,0,2.81347034515229
16,0,1,2,12.97068318066685,25,0,3,1,1,1,0,1.65178667236737
15,0,1,2,14.507792033236653,3,0,1,1,1,0,0,3.603507572240497
15,1,0,2,4.193218442234008,17,0,2,1,0,0,0,1.5269602894052965
18,0,1,2,17.693499699066997,2,1,3,0,1,0,1,3.4590447338738057
15,0,0,1,12.32448503213906,0,0,1,1,0,0,0,3.3339700023673537
15,1,0,0,8.57450283502963,16,0,3,0,0,0,0,1.7181817231817458
16,1,0,2,3.646703671564391,6,0,3,1,1,1,0,3.1832324893858304
17,1,1,1,18.846018758024133,29,1,2,0,1,0,0,0.9966476630212407
15,1,0,3,15.101364082632502,15,0,2,1,1,0,1,2.525086321570887
17,1,0,2,4.1604912546649775,29,0,4,0,0,1,0,0.512852046329121
15,0,0,1,6.75421549448449,4,1,1,0,0,1,1,2.864498066852598
15,0,2,2,16.193485161761465,18,0,3,0,0,1,0,1.733364046560005
